"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.289983443087988,0.314398311134273,0.339580319544892,0.354006418956325,0.373632263242531,0.390828485987746,0.405820843860024,0.419495499094976,0.429684456127704,0.442612893336293
"2",0.289635612363341,0.319165072598488,0.341269143688036,0.360204085338666,0.376967167424027,0.388625753022202,0.404208545680207,0.417587624811128,0.425227839187587,0.437480085284559
"3",0.284535390835679,0.307181270496062,0.335588490336795,0.356080586714621,0.373035604108825,0.389431223914426,0.400199083258224,0.411452875388899,0.424382254083058,0.431996201273559
"4",0.290468358338594,0.32019886380986,0.343103948504239,0.362930929159587,0.377655656727668,0.39487249501557,0.409317165404839,0.418846806510651,0.427897025979373,0.435530254880901
"5",0.285140494681969,0.318397204689092,0.339412062887097,0.360613362612472,0.37900853764134,0.39440831719097,0.40687964238158,0.421217402526033,0.434008819732553,0.444186482015335
"6",0.284462743955103,0.315008588608192,0.335899437030134,0.357908065441323,0.37490157579772,0.38969645019725,0.402759811025518,0.414092301756313,0.422709743070248,0.432605215677422
"7",0.291200029952776,0.320382127398808,0.341718982512052,0.363398790889468,0.380183786715968,0.397588115234532,0.41197053266331,0.424143909274949,0.435933981493375,0.445492753851091
"8",0.291780242221601,0.321638138736041,0.344299935365269,0.357116660971717,0.377472783659356,0.39464244551729,0.409984463213763,0.423431706610716,0.434106245051873,0.442173823825047
"9",0.291396426898924,0.322479056666359,0.344987224637308,0.361887426269751,0.379349801136041,0.396967149439788,0.412267473435778,0.425319357019007,0.437931687578971,0.445513680625229
"10",0.290174197616342,0.320021341367919,0.341813110445317,0.361901761047918,0.378016196302675,0.391785722302758,0.405028955037471,0.415674068908329,0.423875947665188,0.434929941498469
"11",0.2869262814625,0.322444288121416,0.342697304440991,0.363261193333643,0.376973967392987,0.394210640267482,0.408280375780594,0.423092484190908,0.43474675823092,0.445187750318848
"12",0.290639852433223,0.320370276150709,0.342956184521417,0.363196869931766,0.381769072624755,0.392887623991507,0.408386754784254,0.420718371322339,0.430682567958721,0.441612837143505
"13",0.291711644962894,0.321228168345634,0.344686969454821,0.358115672229772,0.379546009680444,0.395228261863908,0.413314679449178,0.425942255061221,0.43522439113819,0.446702134263024
"14",0.289156923919476,0.321984295951536,0.344266788922754,0.364001225851408,0.381807437187384,0.390680009982859,0.406257329840498,0.420820469882582,0.431830145239315,0.442774262364916
"15",0.289967119780167,0.320616695519538,0.340946519726872,0.361626029317774,0.378093441889364,0.394727945912257,0.409033361931657,0.419497683842206,0.429203640027121,0.440969013222396
"16",0.282884286832668,0.313713396559495,0.335827543250294,0.356603506654037,0.37538406203382,0.38701810539809,0.402961401356532,0.415046056948042,0.427008223290434,0.435094809875924
"17",0.285594089556584,0.315472603107885,0.339635790313257,0.356593565080722,0.376868038649256,0.392944774482502,0.409018764873154,0.418383921671304,0.427211142467743,0.440698113913863
"18",0.284416835134503,0.31337139083381,0.33742947330386,0.359932971032343,0.379312378826993,0.391089475577641,0.407395106691027,0.42143033941769,0.433228262482394,0.444040607749945
"19",0.287123119874716,0.320404626238796,0.342519664703125,0.361805600070133,0.379526626117997,0.395481431741611,0.408711955274435,0.418990416773944,0.431691900857564,0.441539863535938
"20",0.287744619112019,0.321788422936263,0.345704033891808,0.366924827058915,0.38514201284194,0.401765606446165,0.416167624956422,0.428337906420092,0.439373546316196,0.450166917789416
"21",0.281915325665414,0.314506252099248,0.33798095670449,0.358335182552851,0.375002431132339,0.391757228831582,0.40418699604864,0.419588991690017,0.43326206030452,0.443136042709346
"22",0.281570271900043,0.314993135426129,0.338932502759433,0.359732043987173,0.374169689298643,0.391625240699017,0.407030383190618,0.420317920015381,0.433063498949769,0.444325846806928
"23",0.290730195855698,0.320011053879574,0.339444415169093,0.360409622257996,0.379071282551361,0.39431957857329,0.406275987981577,0.415289009192009,0.423492880431115,0.435531039217151
"24",0.283008824317909,0.31221976804536,0.336091755884402,0.352306856993614,0.370658854383945,0.387728484460724,0.397943178799649,0.412681927467751,0.425171804297381,0.434759084582901
"25",0.283784303495624,0.321927632753894,0.341244680413465,0.361950466288103,0.37926636534177,0.394848756600213,0.408443304485286,0.419534572126223,0.431287596024518,0.44213603520685
"26",0.288276178123504,0.320378089632751,0.342195470547785,0.361725439766553,0.380890775662369,0.396902859569697,0.410281915884749,0.419838981862262,0.431264194745311,0.442426557348261
"27",0.288206261016033,0.319618647771316,0.340546647847101,0.361833896836669,0.380135397472772,0.395295625322614,0.409876590518624,0.422194493871648,0.43261344349333,0.442940526485126
"28",0.284860606920769,0.319775016736173,0.340198853390956,0.359457832387448,0.372980028982242,0.390475544310633,0.405819364311387,0.414979859396815,0.427324535224118,0.437472462605496
"29",0.280303423526053,0.313845175120355,0.334335113655891,0.353699939472802,0.370987813398649,0.3873904359358,0.401074402742448,0.41313438698698,0.421041879003408,0.431421802044889
"30",0.291661559724455,0.322349654878957,0.344318838882606,0.366551253389772,0.379548582742057,0.395108360475568,0.411948044010329,0.425823951824537,0.436822113434118,0.445514168843383
"31",0.287195209515577,0.314438804132807,0.334073490300915,0.353174072185689,0.373165538191994,0.388723985770943,0.401586731058508,0.41282644019696,0.425997313974867,0.436709361045313
"32",0.290622582839777,0.320932252905596,0.340030606889947,0.352404861005165,0.371367892254913,0.389428506979107,0.405065525866326,0.418174774918038,0.429614852378776,0.440550285726453
"33",0.283697106250335,0.318308097039117,0.338117994980792,0.3583533898837,0.377419539006435,0.394947119130431,0.408738633490609,0.421648460565256,0.432442075515773,0.441847019279497
"34",0.286304489126616,0.317642277810597,0.338084009430034,0.349734496843328,0.369900821724983,0.38817444320541,0.403898073559598,0.41687657543274,0.43080490012533,0.440884791457313
"35",0.289717799614089,0.320437046727344,0.343062541905733,0.362974460953101,0.381504936120981,0.397707138042614,0.411775728714757,0.422502357044028,0.432215698148071,0.443178762398959
"36",0.284143625399705,0.319051888754892,0.339633310034444,0.358733048033367,0.374128686685761,0.390467801065314,0.403178252315241,0.414653890012188,0.426874443628925,0.437926481480892
"37",0.285120668976079,0.319193100950748,0.341365973838884,0.356286326426889,0.376416641122087,0.394172914216663,0.410785190658293,0.42442928003758,0.436018616177146,0.447764448585433
"38",0.284965975838979,0.317966465344905,0.342767207059313,0.360700380285493,0.377256179874078,0.392217866168387,0.403962479740072,0.416636383954129,0.428023164368967,0.436369761678391
"39",0.28280818714651,0.309457202125386,0.334410420848443,0.348796601884886,0.368348776601207,0.384577232181544,0.400459793352652,0.412854560614615,0.423713686399054,0.434648188972378
"40",0.289727873322446,0.32192869462385,0.343015557109581,0.362970736433091,0.380798926756856,0.39251516796887,0.407081074004051,0.419397608659304,0.431330062947188,0.439290371764991
"41",0.284086437448214,0.320470978686769,0.343658226248864,0.364922899061221,0.383271029612334,0.400174107119437,0.412216308405096,0.426664131249319,0.438608051919498,0.448916185829834
"42",0.292993243224568,0.323423794000474,0.346510851854474,0.366662817938658,0.384394316685695,0.400350554764998,0.413932131277732,0.424809517926135,0.437499513608848,0.448339742166258
"43",0.286899306657404,0.318621144953239,0.340740691594188,0.361240099571247,0.377934318391784,0.39397010847209,0.409417572737507,0.418114719693971,0.426743169672862,0.438521746149239
"44",0.285322672235885,0.320617560421334,0.340916770781563,0.362422869761283,0.379848274205892,0.395841077948257,0.409428477718614,0.423444522701903,0.433313863046147,0.443445112701951
"45",0.285244437168799,0.317234187210338,0.34140034234273,0.35616957004497,0.376413018150064,0.393761628036679,0.409275699346355,0.42172060114433,0.43412903635435,0.44407828511244
"46",0.290121139776056,0.321950591822912,0.345202964666529,0.366114030482402,0.383929255174496,0.398615019864764,0.410268148881319,0.423114423752444,0.433635730722556,0.44327523709011
"47",0.287071102398623,0.319263632406742,0.342168104052135,0.36349837913518,0.380380729350792,0.396098128519945,0.405975245581983,0.421116710484591,0.434319478598459,0.444800204134516
"48",0.285432614005971,0.316520355716447,0.340025691223019,0.360105892091606,0.378716457325704,0.394061361278422,0.406526065791332,0.420241518513999,0.429982057235866,0.441270837778149
"49",0.283581667777645,0.313151308382266,0.337244358283057,0.35778645484332,0.376833739101622,0.392208019738255,0.403931909892799,0.416523590850732,0.428705288728137,0.439462538787949
"50",0.291251081423757,0.321117331982706,0.34172159380775,0.361780695550847,0.379196793989636,0.394831925508497,0.408071941100647,0.419047975789511,0.427325891777995,0.438199565949356
"51",0.286650403052114,0.316224332530821,0.337072040337622,0.355941807479419,0.373928510302658,0.385362990773593,0.400068330977392,0.413130650186561,0.424345059087647,0.433676775003097
"52",0.288132544081983,0.320921574297372,0.340280193231995,0.362790033161655,0.380700941625126,0.396651548775001,0.411115745735017,0.42213830374395,0.433673847599273,0.443875330434127
"53",0.283714248081371,0.3168075944649,0.334286351163289,0.355375223123965,0.373392226941322,0.390316301850881,0.404942299647391,0.416608865590972,0.428937141429379,0.439853166076005
"54",0.288467523395302,0.319318101561592,0.340732890272183,0.36069999427822,0.377058017660703,0.392301821211459,0.403388947406508,0.416797830154407,0.426492293175958,0.441660041019642
"55",0.288760238937485,0.321918954187881,0.342352232472832,0.36353336578375,0.381283645759134,0.396503156971758,0.408998970151282,0.420125232842272,0.430094913401502,0.439153523025637
"56",0.284727485006111,0.314968450179177,0.335481205961558,0.348614988598246,0.368716750619399,0.387298148163599,0.402662670881392,0.416517888156275,0.427272752767077,0.434511659915399
"57",0.293416140509692,0.324628436618878,0.348605663039546,0.369875480914433,0.387297270222168,0.402480583687816,0.416448654359143,0.424552814128647,0.436072229017233,0.446788695059818
"58",0.28901439915006,0.321246130846929,0.343032559293211,0.363188791075854,0.381120688174974,0.393570989412387,0.409618412820031,0.422832076107522,0.434757168397334,0.446063470596887
"59",0.288368425065869,0.322595547098916,0.341145651103144,0.361346174021159,0.379532873030453,0.396081665925605,0.409748329786449,0.420265074278949,0.431855168022507,0.443146941369052
"60",0.287018829648952,0.311197435492338,0.33817878556738,0.359530735818638,0.377028049659783,0.393002039954528,0.406610274652781,0.419124073592075,0.432068259430295,0.44310841354052
"61",0.288498430917727,0.317219806551167,0.339215270977081,0.361908669330085,0.380084451377403,0.396128059933239,0.41011886328146,0.422002896420517,0.431487210848174,0.44064539657037
