"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.318835578227322,0.429885926491828,0.481045360862226,0.505888327456132,0.520332794708898,0.538304983811692,0.549179206086647,0.559261839196514,0.56730186144851,0.580635721886518
"2",0.320784065970497,0.430872028929625,0.48155828760384,0.506992214066061,0.52146319464701,0.539446499944291,0.551174001583704,0.562043022048407,0.575814460799603,0.587872289228293
"3",0.317944594425378,0.428265404032817,0.4780070118453,0.503545981970881,0.518536857701031,0.536880077691179,0.550452271940563,0.564607127265061,0.576423149027022,0.588586665602257
"4",0.315358000686182,0.42498000810372,0.475815574706253,0.50036849294313,0.514855710726437,0.533317632589676,0.547697543523035,0.560056215032221,0.571476467103952,0.584932811971069
"5",0.317018043277201,0.427267403429799,0.477884753657563,0.503306135886911,0.518214598508456,0.536140155723481,0.54937298565189,0.564066719504056,0.576969001156304,0.588642499993956
"6",0.318593726598782,0.42702586690842,0.47803118081286,0.503092842642858,0.516907128654091,0.535514135158397,0.548593827734317,0.563282199019274,0.57754368511384,0.589308828542771
"7",0.313881817207704,0.42768657668848,0.476871774605258,0.502201831385642,0.517085326588058,0.534500107925908,0.547760504379671,0.559424999279561,0.57341769207159,0.586492226970021
"8",0.315624123905437,0.427326983261905,0.477229066220938,0.50193640428816,0.516657792202424,0.534348813359277,0.547291768813159,0.561952856977262,0.575602279649977,0.587425812849494
"9",0.312806756400905,0.424413765033342,0.474671289766771,0.500151656239085,0.515022070462788,0.533138640685529,0.547948434169698,0.560914568493075,0.573994233081975,0.586164113459136
"10",0.321435831352568,0.429359947951304,0.480942046347597,0.506168619761816,0.520189873166662,0.537707149759751,0.552504046191052,0.563542731077855,0.572934667539144,0.582760090217404
"11",0.316658459948403,0.426505108032086,0.477175504484025,0.492383976441474,0.515901582259625,0.533862803140547,0.544739697772835,0.552637521996008,0.566010066402907,0.575572402475009
"12",0.320779905664636,0.429748354876491,0.480959058437394,0.506388798229443,0.521412640203369,0.539577427944121,0.549062258943988,0.558928516781248,0.572291240626223,0.584744425334966
"13",0.321956731660929,0.430847174967715,0.483036100950142,0.509210622475762,0.52406430595222,0.535123196901553,0.553515288857084,0.568477923772994,0.580949732459666,0.593186297277526
"14",0.320025506486472,0.42752665719049,0.478398886723771,0.504239298162797,0.518805153108188,0.536799066465672,0.549398406808887,0.564077445486523,0.578360372276842,0.590480729672291
"15",0.318939123491205,0.428643531488871,0.47951137132614,0.505163199058258,0.519813753468467,0.538033658993563,0.548240017550422,0.562885529357243,0.576617390259022,0.588183870771213
"16",0.317012019770941,0.426880866919436,0.478705089036115,0.503720369029008,0.51771242127039,0.536027580192033,0.548670774079455,0.563306925997078,0.575363326236652,0.588540804175714
"17",0.316849632016261,0.430926210824306,0.479356800067786,0.503504807418272,0.518158397568315,0.535144414904178,0.549114135732285,0.562279386906309,0.576065356744604,0.587588510972804
"18",0.320979859320497,0.430276396941499,0.479992415083176,0.505442301515033,0.519088216046631,0.537421671166871,0.552447698309233,0.565517704197696,0.578755208760723,0.590419187667136
"19",0.317315116535975,0.426719757769692,0.476979455684303,0.50207560462344,0.516500391669619,0.534084431279906,0.544129304863629,0.552084848406689,0.56376308013895,0.573604622003983
"20",0.315970611712474,0.427505993745143,0.476398968208955,0.502118631995535,0.516676811466357,0.535004219240321,0.547577287017433,0.561415938629068,0.574978947521304,0.586881491299139
"21",0.314151827320001,0.423886212389185,0.474860884690685,0.489693900171068,0.514434457770192,0.532740193162603,0.54670627511597,0.556528154151962,0.57031188441902,0.582760817718606
"22",0.316494602204746,0.425755274293487,0.477346018410923,0.501843413389799,0.516391578950016,0.535092505227641,0.549900576701977,0.562835372150489,0.576375800836147,0.58839571924948
"23",0.308566600073149,0.422686399737471,0.472448187056031,0.486989663075126,0.511000799107825,0.528785619117231,0.54228467036956,0.556509344570016,0.568556870223148,0.582683806513856
"24",0.318701350853532,0.42788423422689,0.477744347448869,0.502584642304304,0.516640223115651,0.533932911486659,0.548666524495529,0.562633139444751,0.572485735547123,0.58404066736943
"25",0.314205615639078,0.425510989289506,0.475592446675561,0.501485860856499,0.515745132355505,0.533575968615336,0.548120689800042,0.560515752268257,0.569923723513694,0.577018344044286
"26",0.326380015806747,0.431014066227191,0.483383873308464,0.508786517859642,0.52303429885126,0.54085003375817,0.553516336884078,0.568397338747761,0.580608064605019,0.589716889333961
"27",0.323076892586281,0.433210354499004,0.483700146462926,0.507608259977122,0.522366621779839,0.532475419459255,0.550119581264834,0.563783003404192,0.578158641650452,0.590760476996763
"28",0.319312840076964,0.429126048719326,0.480738040833422,0.505116021727906,0.519306234296246,0.536943538839442,0.550073264767187,0.564322473206104,0.578714166208083,0.589417902458147
"29",0.309753778949604,0.423649217915057,0.472793855155459,0.488287220602335,0.512391446032119,0.530123593880492,0.541128057154496,0.549455131985903,0.561676552966332,0.571086035874333
"30",0.31854137657173,0.429444382770344,0.479060548980381,0.5032786159731,0.517751993496851,0.534715865379072,0.544625765388654,0.559016538200849,0.572630394593073,0.585240584757605
"31",0.320396169084155,0.429179415913874,0.477849026052748,0.503342288452958,0.517422908488244,0.534881533037228,0.547965608968189,0.561907752923339,0.575431838859199,0.587130717381743
"32",0.322726253078867,0.431015076442386,0.480884454146355,0.506762733742822,0.520833036671218,0.539175024456939,0.54892168215038,0.556115545106812,0.5679657382922,0.580257989502246
