"","microbe.1","microbe.2","microbe.3","microbe.4","microbe.5","microbe.6","microbe.7","microbe.8","microbe.9","microbe.10","microbe.11","microbe.12","microbe.13","microbe.14","microbe.15","microbe.16","microbe.17","microbe.18","microbe.19","microbe.20","microbe.21","microbe.22","microbe.23","microbe.24","microbe.25","microbe.26","microbe.27","microbe.28","microbe.29","microbe.30","microbe.31","microbe.32","microbe.33","microbe.34","microbe.35","microbe.36","microbe.37","microbe.38","microbe.39","microbe.40","microbe.41","microbe.42","microbe.43","microbe.44","microbe.45","microbe.46","microbe.47","microbe.48","microbe.49","microbe.50","microbe.51","microbe.52","microbe.53","microbe.54","microbe.55","microbe.56","microbe.57","microbe.58","microbe.59","microbe.60","microbe.61","microbe.62","microbe.63","microbe.64","microbe.65","microbe.66","microbe.67","microbe.68","microbe.69","microbe.70","microbe.71","microbe.72","microbe.73","microbe.74","microbe.75","microbe.76","microbe.77","microbe.78","microbe.79","microbe.80","microbe.81","microbe.82","microbe.83","microbe.84","microbe.85","microbe.86","microbe.87","microbe.88","microbe.89","microbe.90","microbe.91","microbe.92","microbe.93","microbe.94","microbe.95","microbe.96","microbe.97","microbe.98","microbe.99","microbe.100","time","subject","group"
"1",0.0532417255653193,0.0771177499663001,0.00374458442884271,0.011421432684274,0.00518247172347108,0.0125767873178162,0.0062343795897369,0.00874785490176255,0.0106179650515024,0.0157995456072597,0.00337598339558038,0.00385936644980484,0.00292047166276858,0.0102086802776471,0.00559800549230986,0.00930770367363769,0.00167436139812037,0.00551583857316458,0.00311460212809145,0.00588277891566778,0.00995997213326809,0.00326671948237265,0.00908568383685374,0.00518932793901552,0.00839137594730416,0.00274302857816964,0.0121489304537873,0.0125143110041513,0.0168688888051856,0.00234457928290042,0.0167499617788316,0.0163940954246047,0.00375345991957808,0.00532526867305029,0.0141000894388901,0.0137358864651365,0.0159027202223831,0.0106542291193797,0.00957291808590285,0.00279277959126233,0.0125759109863217,0.000607887792124357,0.00978380379224096,0.0023743343726287,0.00467088953314545,0.0166767659967734,0.0135357467227887,0.0171372904154352,0.0162537721084024,0.00780471436277547,0.00282040467664339,0.01208866313809,0.0144670111395401,0.00287695502625728,0.0163308215511388,0.00643268415752424,0.00447931169892956,0.0140811875860036,0.00509433461108054,0.00498792875371752,0.00607366271483671,0.0130865267387523,0.00173383514458985,0.00886020071689584,0.0133137726440282,0.0105260096387743,0.00283124303205862,0.00184478447284891,0.00307801118255002,0.0159661741524796,0.0111535777250012,0.0114338711855227,0.0120140821750964,0.00790613069687341,0.00789281823545936,0.000667737721000877,0.0154326578408652,0.0151491291187627,5.83294506633286e-05,0.0135882364937285,0.016164462396316,0.000838868992995597,0.00978750641938569,0.0134025025435165,0.00838926449850534,0.0110692911580938,0.0122066418587924,0.00565393981826547,0.0174328763027454,0.00870576360672247,0.00404033286522286,0.00627187221985767,0.0144432956157386,0.0154017002652954,0.000603155210805311,0.0142966260595059,0.00131049693264042,0.0175602446610997,0.0138817909368603,0.0032116431501802,0.896697200136259,"sub1","Group3"
"2",0.0883942560107184,0.0191723238265369,0.0104411657660336,0.012544207209417,0.0073551853624114,0.00640873966160398,0.00433012824824127,0.00776028426464945,0.00382717180061086,0.00714961568804325,0.0142027832393617,0.00828015752205127,0.00516180067197918,0.0145860210274108,0.00445359249079628,0.0141045378896613,0.00789241184885606,0.00649998928376105,0.00868605416181607,0.013417150834749,0.0105130816403044,0.0152911178099057,0.0106228112566846,0.00802466392497153,3.09680226158307e-05,0.0136100650068015,0.0105434472880108,0.00558449976145431,0.0104680135884376,0.00547650377287103,0.010361142294646,0.00236295232465669,0.012308933747688,0.0149455307553678,0.000934317554454501,0.00230377055286095,0.0120306905114184,0.014509226522942,0.00976482748740666,0.0138880718681066,0.0117110612733029,0.0155573888131429,0.0119039595089586,0.00382506210070811,0.0110840972310711,0.0154108873525518,0.00437050660872703,0.0157788638807272,0.000844954298818915,0.00201444297811711,0.0158431657012267,0.00614099516837326,0.0027984424690812,0.0098431112727791,0.0140809080816337,0.0102341958673164,0.00658568747402339,0.00786685738517381,0.0128517708977944,0.00907782648350038,0.00715175253428487,0.0149567068773409,0.0100985661032306,0.00059239619573247,0.00488030434036976,0.00587602669698516,0.00328635559974786,0.0133872268550289,0.0141208192952964,0.00184684783112035,0.00752925295088791,0.0156322698196731,0.0144622032258948,0.00349307306026916,0.01322524641548,0.00145604471990666,0.00318635495964368,0.0117324021902243,0.000768736906787732,0.0140147263967521,0.014685156558423,0.000543450723766541,0.0122781956799666,0.013327112949506,0.0154465384935311,0.000307614702007224,0.0119401140677315,0.0134271157495291,0.0101637562323661,0.0118112957666009,0.00626343242728875,0.00924534200446949,0.00515505298445473,0.0158597003471001,0.0131380000184423,0.0120248111486166,0.00726872751858185,0.00788349503194906,0.0129788107127078,0.00848856656096289,0.2655086631421,"sub1","Group3"
"3",0.0675411822196942,0.0284600507456386,0.00233795640928306,0.0102980669917729,0.0061895079047027,0.00605836937906506,0.0184847301134508,0.00322966276550513,0.00480729737252936,0.0145240673686252,0.0093726643884891,0.00500811819383268,0.00949902102387963,0.00265542489725125,0.014664760227637,0.00694679809622208,0.00859453832440481,0.0185479168095579,0.00715610736949973,0.00515520980533202,0.0182216159797047,0.0167188007815796,0.0026658992691288,0.0113541104798803,0.0082203930081175,0.0176306566569347,0.0123520782982295,0.00238958821536327,0.00612152357170318,0.0136188408569383,0.000656905882926591,0.013962399168905,0.00254152987164262,0.00376111767059129,0.011608971355488,0.00959959178627917,0.0125983599922248,0.0131587160611075,0.00505320896833462,0.00383862906214523,0.00879817864063826,0.0138746659804496,0.0152635695348793,0.00912357434621156,0.000645577342254225,0.0167454102752204,0.00350378124632606,0.000729657057548304,0.00765610880157161,0.0116262672157138,0.00742316551762011,0.0177827932386466,0.0156989691668315,0.00934095211467759,0.00303908267869873,0.000612896372285217,0.00228835049235789,0.0155097359471296,0.00305841225804691,0.00611777304336538,0.00720320494381776,0.0125358154921756,0.0152412898527572,0.00554859421411916,0.0134780306004429,0.0138161406598598,0.0181596575826254,0.00621845768279808,0.00232069806006351,0.000661774652861034,0.00481800399441792,0.00703870065123451,0.00472594498746692,0.0127783882268955,0.00617835005818522,0.00742648511160978,0.00995457446713967,0.01814479386373,0.0164245888356941,0.000815469710229719,0.0152664793432366,0.0170584568910241,0.00180365028185762,0.00712181919685132,0.00788843639256051,0.0154398323009756,0.00231015112008344,0.0185924788835084,0.00792398836355703,0.00951532956251072,0.00647834206774435,0.00996280120484055,0.0108434865482101,0.0179719755939095,0.0128044454216946,0.00646973702903055,0.0165360878002537,0.0116871497553386,0.00146505064137715,0.0149280293392414,0.37212389963679,"sub1","Group3"
"4",0.0416355301281909,0.0621123925201545,0.00476257300201603,0.00944099190868066,0.0116002183852035,0.0134932781529918,0.0112905110691513,0.013452888464021,0.0129982098273929,0.0156949402922411,0.0156314651688927,0.0032288946387367,0.0164675409179178,0.00739723698873038,0.0125197239160214,0.000854757480792188,0.0066873424437384,0.0152398097211001,0.0120510163704798,0.01046250549807,0.00413772042034086,0.0168191559986435,0.00613966864455587,0.00470961095708546,0.00465045210731743,0.010487172879603,0.00841645174528394,0.00691657626104012,0.00351367137739134,0.0161703120636365,0.0106302754414863,0.0173887722643459,0.00578994863961951,0.0141222671457059,0.00635628502407212,0.0106443914889542,0.011549298774375,0.00467910058254296,0.00365775334857593,0.00317152995765622,0.0153722020504217,0.00487012491759139,0.0154995728104622,0.00844899396816484,0.00111901346124779,0.00878148814279228,0.0040236678706654,0.0159257834070583,0.00813319703695099,0.0053901193431127,0.00334908129199913,0.00210942461196376,0.00297124795103401,0.00335277185606556,0.00947386254751573,0.0124079774278765,0.00235199005545724,0.013517089299361,0.0140761774732025,0.0168151927526067,0.0163668331944789,0.0125000226976084,0.0062386602874694,0.0171603688049745,0.00414073031274488,0.0135823955855497,0.0172229777754895,0.00355595510473828,0.00532840981394414,0.0104396791057546,0.000438086304731104,0.00827226541448661,0.00723771568321681,0.0170987033077695,0.0025669061314273,0.0160441842158362,0.00188139504043947,0.00178324084721248,0.0146772330173273,0.00356025959745502,0.0101036651128155,0.0149745741280102,0.0133316151993325,0.0109708009325611,0.015044023572573,0.0178026157882954,0.00269427763010588,0.00380411379855037,0.00475197275599605,0.00846729457924033,0.0163679290554806,0.0107697263132485,0.0012642009953218,0.0113426966725875,0.00769539638600421,0.0143806190336674,0.0124786735899109,0.000106246621607946,0.00301049825329715,0.005581817046435,0.572853363351896,"sub1","Group3"
"5",0.0519478131774483,0.0828629745970553,0.00730888683370284,0.0149419963692287,0.00488408863565506,0.00383683160892302,0.00403589032988362,0.00859194427009529,0.0085668693653956,0.00782017065377212,0.00358131133462844,0.00981630657040706,0.00967213236699426,0.00399268628550778,0.0031238650925315,0.00262414189706706,0.0187608589700532,0.0180500464796664,0.00509755483974647,0.0158387937339388,0.00455840576284946,0.0136989918409226,0.00768083880317378,0.00800897951257052,0.017763557459916,0.00950727891542062,0.0183525330596278,0.0175697929534381,0.00218335464987241,0.0131785531293659,0.00786169769967467,0.0184521827600927,0.0117565673820601,0.00425210837924723,0.0111290906163724,0.00957527707340244,0.00138651526084056,0.0161103153058616,0.00722404656500705,0.003121281382551,0.00313119990593384,0.0128171749388901,0.000678903498038003,0.00823415447168052,0.00752831578717927,0.0148583143957476,0.0011730584619947,0.0155674771910801,0.0078719620619577,0.00453617574659854,0.00904308265111672,0.000740138433854858,0.0144623874064265,0.00771777507115465,0.0176003566519015,0.0154380955613932,0.0121170145634097,0.0170770434125913,0.00992304597493689,0.00714210835225769,0.00329403810074427,0.0160449937027069,0.00253622319542314,0.0102351343806572,0.00744791860231724,0.00493531482119737,0.0143876332895621,0.0131472908820722,0.00311831881834958,0.00594699944632915,0.00622412245900303,0.015376236754572,0.000269716919498219,0.00491035689148462,0.00569623270830342,0.00842171530640103,0.00726877412694193,0.0157603991259471,0.00781840438479808,0.0161607835670028,0.0116505794716345,0.00338591873783553,0.0165673031634396,0.00653037129584813,0.0180553269212379,0.0164324794444815,0.00335864550463429,0.00827773611418777,0.0015251276277837,0.0111285607493429,0.0021208272155949,0.00920248169052016,0.0108019173471044,0.00123777649872154,0.00461640888617256,0.00476573191060718,0.00576617397062349,0.00541102893695332,0.000695327727610089,0.0130853528402442,0.908207789994776,"sub1","Group3"
"6",0.110705016658019,0.0233276230960698,0.000285214691459661,0.000496955646737967,0.0101930350587093,0.0151469136466144,0.00275563676441095,0.0108879391148611,0.00373020795131273,0.00135912347104065,0.0161476287121019,0.0119873015471467,0.00651158034944097,0.00913240195650947,0.00137294844082858,0.00684779645404479,0.00375627804042829,0.0173021345724057,0.00999506592932736,0.00151558387357128,0.0169726440068077,0.00788862196592696,0.00181712821595076,0.00780782132069154,0.0152472807608527,0.0040423206825743,0.00856681531318977,0.0171335591826597,0.0212141089652982,0.00514564817188215,0.00163791033045707,0.0074683402291632,0.00545243327264684,0.000655116331444366,0.0194636534907268,0.00822393934563049,0.00902181313842862,0.00710581229917552,0.0100655088618339,0.0120402543418991,0.0132151423922509,0.00741129653507348,0.00468652957246436,0.000836004594516385,0.010437627230937,0.0171064713999227,0.00127587779517053,0.0154264441485651,0.0142785583180947,0.00763882990493056,0.0115922088743508,0.0107459796252067,0.0110534043272868,0.0124048912849428,0.00693776514463552,0.0108081293334175,0.00737883450439091,0.00593078465436129,0.00681675978161363,0.0203056649170905,0.00319224963988546,0.015041168138453,0.00172409755742483,0.0204714551969539,0.0108178537282678,0.00543014560429974,0.00162669572950852,0.00353322501901842,0.00154658652518346,0.0118617662922401,0.00478938921258285,0.0105309147863207,0.00235254292563574,0.00998460866354891,0.00346342550153139,0.0160847944266562,0.0159261694272009,0.00959682401478104,0.0196329585129761,0.013893041925604,0.0169292815023916,0.0105492292445514,0.000163341425605986,0.0113375615465553,0.00610189881052911,0.00845422353674887,0.00018892005770703,0.00806696575441935,0.00703202997532064,0.0121950716281403,0.00543100319178116,0.0028036517497241,0.0119424503591385,0.00273523998905269,0.000173546436434355,0.0126301500555741,0.0124582000882245,0.0210120767334725,0.00511504185289252,0.0164658826921609,0.201681931037456,"sub1","Group3"
"7",0.0497969641017474,0.0731396749534829,0.00639957784289094,0.00798683874244016,0.0128248411017254,0.00203661466598706,0.00800169964064154,0.00347343864736372,0.0124966113948865,0.00561465987265664,0.0121250865122622,0.00216154648397583,0.000777561262583547,0.00222067617344315,0.01263062103494,0.00259123471556301,0.0136135091098235,0.0130904628271171,0.00287521607276707,0.0117615818992846,0.0139187120869446,0.0130709726943974,0.0156073603746778,0.0157736039184742,0.00272936998799317,3.0741337362467e-05,0.0142179551401549,0.0126974168153254,0.00634750881201627,0.0107796657097856,0.00883733351176448,0.00659306238503427,0.0106251701186317,0.0144268506575428,0.00333782942435443,0.00713110314962383,0.00888378354117993,0.00967806416808532,0.0139830819998256,0.0121699741440983,0.00489240700042083,0.0158491695014716,0.00614159933140326,0.0107834109626088,0.0105611212593735,0.0113430001833117,0.00276925794601693,0.00483531679812067,0.0126674140497562,0.0149435921972737,0.0054919944610845,0.00968138267555867,0.00456361345370206,0.00517018269772101,0.00269103076602403,0.0018843304571797,0.00707518045436323,0.00745903743475937,0.00460531552270219,0.00457311210995493,0.010262394842475,0.0143728561738761,0.0058649578991384,0.0132647371263453,0.0157302839563345,0.0113609608409341,0.00863273800017833,0.00123784693351716,0.00399005462653863,0.00593277315424105,0.0146828719276708,0.000841962987411832,0.0083936486000507,0.00537788252776521,0.0140492492331781,0.0119070412569227,0.0116446362166139,0.014233135069637,0.0079897318372053,0.0145489883391464,0.00735868438687073,0.00513720412008911,0.0156466068411209,0.00435146685193299,0.00905156074893243,0.0156687784123888,0.0106069756720314,0.016159722594282,0.014962665856115,0.0109605885462447,0.00312330773184303,0.0161428753119535,0.0072662087626982,0.00824715973391721,0.00704755862445572,0.00261439913988919,0.0145677617639675,0.0126806059780168,0.0152663387190944,0.00438133235931437,0.898389684967697,"sub1","Group3"
"8",0.035882534091993,0.0782263472847831,0.0154559137192837,0.0130144844182603,0.00149721368920572,0.00436275638579486,0.0164224049801228,0.0040636515178641,0.0018658123396267,0.0128618644687477,0.0167716257312433,0.00455609667225933,0.00742602995966723,0.00817671130476464,0.0110257616121497,0.00234992380348346,0.00121641537689142,0.00476065865031676,0.00656113664398425,0.0124193232633545,0.00201722868054741,0.000198146093510373,0.014899537993794,0.0021987821962032,0.00846268644032868,0.0155960832273138,0.0134468914586965,0.017011989678522,0.0099875024730698,0.00498941790671805,0.0171023308559199,0.0169000476658829,0.00863123513150986,0.0121755478290122,0.00655925570996509,0.000208990868390858,0.0167534975687746,0.00769112862811203,0.00215875902958701,0.0155665986215241,0.00810642921680358,0.00601793139995599,0.00543275562284769,0.0127168694039328,0.0128561484689359,0.0103303100705939,0.0012971212388557,0.00892049670555994,0.0162016239768886,0.0176051635040521,0.0177704997779247,0.0149158851667636,0.00609931457907196,0.00854759305893562,0.0168779557808789,0.0161069359452611,0.0166949240347115,0.00483419109511218,0.0142511180286718,0.0122150481882193,0.000306443896570564,0.00791987502008041,0.0177054764003563,0.0134136989335583,0.00102854209373981,0.00862783283037146,0.0106684637846871,0.000679523341939497,0.0127364077383114,0.00254612621731344,0.0120430896899231,0.00232137473037199,0.00660267248419328,0.00292598818149873,0.0118058952798892,0.00296354937536966,0.00174859232615215,0.0101254724527169,0.00844147419040744,0.0144597323941305,0.00709365386556441,0.00487615417600704,0.00723248511671971,0.0101807261686284,0.0103321003825656,0.00577177727445145,0.00662442929809756,0.0113937514591791,0.00545014982162667,0.0153747806042202,0.0132496006161894,0.0131948290827265,0.0170954972103962,0.0117870107351083,0.00765345469976864,0.00311289060340081,0.00793549758493529,0.00121336492564832,2.42313986764026e-05,0.0120627443793527,0.944675268605351,"sub1","Group3"
"9",0.072007158037596,0.0646907675554843,0.00553899788790177,0.0112738355793102,0.0142453864870924,0.00233220212981984,0.00974451449729359,0.00969489412776021,0.014070006649851,0.00549450898156189,0.00891265529888477,0.0116840126341839,0.0138984176929987,0.0153461218055137,0.0027597711806172,0.00360163560989402,0.00651710545078156,0.0124036085121616,0.0118055828332033,0.00755073960397985,0.015677387845403,0.0153030213736037,0.0143123065364111,0.00113974439820993,0.0112335589875381,0.00218259029469768,0.00866779998733613,0.0161754167880034,0.0119245938483534,0.015585022189975,0.0115343652677878,0.00173564436195852,0.0152683275418432,0.0153317652913807,0.0109268114364569,0.0149616328651779,0.011591073775982,0.000839686286776161,0.0109984157823727,0.0115292279502893,0.000742753716408954,0.00051611543340416,0.0118450514209939,0.00572318780248005,0.00124932221440493,0.00538144626619843,0.000697944952819265,0.00697111834816441,0.0133442816517395,0.0119197632585468,0.00858936710045395,0.0106507419480715,0.0114747240559063,0.015288147816344,0.00752461367836593,0.00672687039139694,0.00624759191252113,0.00536924429546465,0.00169294198110977,0.0022294683486063,0.00107591277330314,0.0110118726016029,0.00867378234061108,0.00107357162345729,0.00495989883988468,0.00616126074589102,0.00711233334031209,0.0137685265371971,0.010497371656695,0.00922982632830029,0.00855928322508955,0.00262732225052664,0.0131158446079355,0.0116318114634285,0.00225999112633462,0.0141448275290454,0.0099523528638003,0.0156485901400143,0.0107059301519805,0.00588236698918873,0.00920297056978114,0.0020871001568857,0.012836702302829,0.0147421702057496,0.0041709321337759,0.015826063957964,0.00451974526130734,0.0131194214026417,0.00654923278173885,0.00645846251726824,0.0151835679397174,0.00597011478396159,0.011575566244852,0.00308203727801595,0.00969294324975995,0.00368416949618602,0.00549056577935523,0.01319475012101,0.00369919322300091,0.0161466015007537,0.660797792486846,"sub1","Group3"
"10",0.0667791075287756,0.0701755766782329,0.00880009673297901,0.00871867297877405,0.00618958251296031,0.00437429789207925,0.0178194376152852,0.0104939631227834,0.0112199923489987,0.0115078491761971,0.0129924771507107,0.0175499884128827,0.00633849738784347,0.0139093969548466,0.00113568193514137,0.0041324519325039,0.00257650892418066,0.0180045538380363,0.00887437379659833,0.00797592747395558,0.00268929525695421,0.0181403236481387,0.0170808958205953,0.0176030558883099,0.00841337784640967,0.000415128037713275,0.0159571019989823,0.0110702334415926,0.0158960572225471,0.00289142757947629,0.0101033823518833,0.0170635111953316,0.0156532000237158,0.0123373237734002,0.0140220393549288,0.00145012615445458,0.0132251610092548,0.0133221415349215,0.00906670455997151,0.0087158177817455,0.00324311365272314,0.00645450646559443,0.0127731483460949,0.0172788519699712,0.00769325711136688,2.39983037454055e-05,0.00953723165095704,0.0111354934121702,0.00170952448580073,0.0181227786249468,0.0024412469438051,0.017241824525383,0.0107981385340369,0.000840443870610657,0.00403004625579556,0.00864814089375365,0.00417269080381296,0.0157645359110776,0.0152994425267666,0.0147899341532529,0.0142172611656849,0.00233336828441452,0.00613161452997081,0.0024735622280101,0.00439793060296329,0.00101399664761315,2.99785381286649e-05,0.00681890865317517,0.00138505411028724,0.00609877987677251,0.0101802510242348,0.00163291626085502,0.000144626976986991,0.00964136365292357,0.00594878609110488,0.00162801267615503,0.000381978538924697,0.0133240619196144,0.00298132145699444,0.00165925167194292,0.00276824442291399,0.00783812119796523,0.0178186513895993,0.0103324055981041,0.016028920531575,0.0102699129391219,0.00314904399732652,0.0167769545055682,0.0104742337228341,0.0175263711854416,0.00903068262113271,0.00275322947845061,0.00471821344882239,0.0032419570739628,0.017979937186868,0.0144568361211261,0.0103485923497593,0.00224294724730442,0.00307154356395183,0.0100670891956567,0.62911404389888,"sub1","Group3"
